pricing_url,SubModel,Current price,COE,Road tax,OMV,ARF,VES,EEAI,spec_url,Model,Engine Type,Battery Type,Fuel Type,Drive Type,Transmission,Power,Torque,Acceleration,Top Speed,Vehicle Type,Seating Capacity,Dimensions (L x W x H),Wheelbase,Min Turning Radius,Kerb Weight,Boot/Cargo Capacity,Battery Capacity,Drive Range,Energy Consumption,AC Max Charging Rate,AC Charging Time,DC Max Charging Rate,DC Charging Time,Suspension (Front),Suspension (Rear),Brakes (Front),Brakes (Rear),Rim Size
https://www.sgcarmart.com/new-cars/info/21870/skoda-enyaq-electric/pricing,"Sportline Advanced 63 kWh
FACELIFT","$237,900","$129,910 (Category B COE)","$1,795 /yr","$41,940","$21,686 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21870/skoda-enyaq-electric/specs,Skoda Enyaq Electric Sportline Advanced 63 kWh (A),Single Electric Motor,Lithium-ion,Electric,Rear-wheel drive,Single-speed (A),150 kW (201 bhp),310 Nm,8.1 s (0-100 km/h),160 km/h,SUV,5,4658 x 1879 x 1622 mm,"2,766 mm","4,650 mm","2,160 kg",585 L,59 kWh,434 km,4.8 km/kWh,11 kW,6.5 h,165 kW,0.4 h,MacPherson Strut,Multi-Link,Ventilated Disc,Drum,"20 """
https://www.sgcarmart.com/new-cars/info/21841/volkswagen-id5-electric/pricing,82 kWh,"$236,900","$129,910 (Category B COE)","$2,147 /yr","$46,783","$30,888 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21841/volkswagen-id5-electric/specs,Volkswagen ID.5 Electric 82 kWh (A),Electric Motor,Lithium-ion,Electric,Rear-wheel drive,Single-speed (A),210 kW (282 bhp),545 Nm,6.7 s (0-100 km/h),180 km/h,SUV,5,4599 x 1852 x 1616 mm,"2,770 mm","5,100 mm","2,217 kg",549 L,82 kWh,556 km,4.7 km/kWh,11 kW,7.5 h,135 kW,0.6 h,MacPherson strut,Multi-link,Disc,Drum,"20 """
https://www.sgcarmart.com/new-cars/info/22092/forland-s1-electric/pricing,10FT 63.75 kWh,"$76,800
(w/o COE)","$91,545 (Category C COE)",-,-,- (After VES & EEAI rebates),"$15,000 (Rebate)",,https://www.sgcarmart.com/new-cars/info/22092/forland-s1-electric/specs,Forland S1 Electric 10FT 63.75 kWh (A),Single Electric Motor,Lithium-ion,Electric,Rear-wheel drive,Single-speed (A),100 kW (134 bhp),270 Nm,unknown,60 km/h,Commercial,3,4995 x 1970 x 1985 mm,"2,750 mm","5,500 mm","1,800 kg",unknown,63.75 kWh,300 km,4.7 km/kWh,11 kW,4 h,65 kW,0.6 h,Leaf Spring With Shock Absorber,Leaf Spring With Shock Absorber,Disc,Drum,"15 """
https://www.sgcarmart.com/new-cars/info/22014/byd-t9r-electric/pricing,301.7 kWh,"$328,000
(w/o COE)","$91,545 (Category C COE)",-,"$217,000","$10,850 (After VES & EEAI rebates)","$15,000 (Rebate)",,https://www.sgcarmart.com/new-cars/info/22014/byd-t9r-electric/specs,BYD T9R Electric 301.7 kWh (A),Dual Electric Motor,Blade Battery,Electric,Rear-wheel drive,Single-speed (A),260 kW (349 bhp),unknown,unknown,60 km/h,Commercial,2,9990 x 2550 x 3240 mm,"4,800 mm",unknown,unknown,unknown,301.7 kWh,320 km,,,,184 kW,1 h,Leaf Spring,Leaf Spring,Disc,Disc,"22 """
https://www.sgcarmart.com/new-cars/info/21833/farizon-h9e-electric/pricing,14 Footer 106.95 kWh,"$108,000
(w/o COE)","$91,545 (Category C COE)",-,-,-,-,,https://www.sgcarmart.com/new-cars/info/21833/farizon-h9e-electric/specs,Farizon H9E Electric 14 Footer 106.95 kWh (A),Electric Motor,Lithium Iron Phosphate,Electric,Rear-wheel drive,Single-speed (A),130 kW (174 bhp),unknown,unknown,unknown,Commercial,3,5995 x 2245 x 2875 mm,"3,360 mm",unknown,"3,310 kg",unknown,106.95 kWh,243 km,,,,100 kW,0.7 h,Leaf Spring,Leaf Spring,Drum,Drum,"17 """
https://www.sgcarmart.com/new-cars/info/21833/farizon-h9e-electric/pricing,20 Footer 162.28 kWh,"$128,000
(w/o COE)","$91,545 (Category C COE)",-,-,-,-,,https://www.sgcarmart.com/new-cars/info/21833/farizon-h9e-electric/specs,Farizon H9E Electric 14 Footer 106.95 kWh (A),Electric Motor,Lithium Iron Phosphate,Electric,Rear-wheel drive,Single-speed (A),130 kW (174 bhp),unknown,unknown,unknown,Commercial,3,7995 x 2245 x 2875 mm,"4,500 mm",unknown,"3,910 kg",unknown,162.28 kWh,324 km,,,,100 kW,1 h,Leaf Spring,Leaf Spring,Drum,Drum,"17 """
https://www.sgcarmart.com/new-cars/info/21835/srm-t3ev-electric/pricing,53.58 kWh,"$63,800
(w/o COE)","$91,545 (Category C COE)",-,-,- (After VES & EEAI rebates),"$15,000 (Rebate)",,https://www.sgcarmart.com/new-cars/info/21835/srm-t3ev-electric/specs,SRM T3EV Electric + 53.58 kWh (A),Single Electric Motor,Lithium Iron Phosphate,Electric,Rear-wheel drive,Single-speed (A),60 kW (80 bhp),220 Nm,9.5 s (0-100 km/h),90 km/h,Commercial,2,5190 x 1770 x 1980 mm,"3,400 mm","5,200 mm","1,530 kg",5208 L,53.58 kWh,300 km,5.2 km/kWh,11 kW,3.5 h,55 kW,0.5 h,McPherson Independent,6 Leaf Spring Top-Mount,Disc,Drum,"15 """
https://www.sgcarmart.com/new-cars/info/21835/srm-t3ev-electric/pricing,+ 53.58 kWh,"$68,800
(w/o COE)","$91,545 (Category C COE)",-,-,- (After VES & EEAI rebates),"$15,000 (Rebate)",,https://www.sgcarmart.com/new-cars/info/21835/srm-t3ev-electric/specs,SRM T3EV Electric + 53.58 kWh (A),Single Electric Motor,Lithium Iron Phosphate,Electric,Rear-wheel drive,Single-speed (A),60 kW (80 bhp),220 Nm,unknown,92 km/h,Commercial,2,5190 x 1770 x 1980 mm,"3,400 mm","5,200 mm","1,660 kg",5208 L,53.58 kWh,300 km,5 km/kWh,11 kW,3.5 h,55 kW,0.5 h,McPherson Independent,6 Leaf Spring Top-Mount,Disc,Drum,"15 """
https://www.sgcarmart.com/new-cars/info/22037/crrc-pro-7-electric/pricing,Bus 23-Seater 175 kWh,"$142,000
(w/o COE)","$91,545 (Category C COE)",-,-,-,-,,https://www.sgcarmart.com/new-cars/info/22037/crrc-pro-7-electric/specs,CRRC Pro 7 Electric Bus 23-Seater 175 kWh (A),Single Electric Motor,Lithium Iron Phosphate,Electric,Rear-wheel drive,Single-speed (A),135 kW (181 bhp),"1,700 Nm",unknown,80 km/h,Commercial,23,7250 x 2240 x 2850 mm,"3,935 mm","7,400 mm","6,350 kg",unknown,175 kWh,320 km,,,,80 kW,,Air Suspension,Air Suspension,Disc,Disc,"17 """
https://www.sgcarmart.com/new-cars/info/21916/joylong-ew4-electric/pricing,86.1 kWh,"$71,000
(w/o COE)","$91,545 (Category C COE)",-,-,- (After VES & EEAI rebates),"$15,000 (Rebate)",,https://www.sgcarmart.com/new-cars/info/21916/joylong-ew4-electric/specs,Joylong EW4 Electric 86.1 kWh (A),Single Electric Motor,Lithium Iron Phosphate,Electric,Rear-wheel drive,Single-speed (A),100 kW (134 bhp),320 Nm,unknown,110 km/h,Commercial,3,4840 x 1880 x 1998 mm,"2,570 mm","5,250 mm","2,280 kg",6600 L,86.1 kWh,365 km,4 km/kWh,22 kW,8 h,60 kW,1 h,Double Wishbone,Leaf Spring,Disc,Drum,"16 """
https://www.sgcarmart.com/new-cars/info/22158/farizon-f3e-electric/pricing,73.3 kWh,"$70,800
(w/o COE)","$91,545 (Category C COE)",-,-,- (After VES & EEAI rebates),"$15,000 (Rebate)",,https://www.sgcarmart.com/new-cars/info/22158/farizon-f3e-electric/specs,Farizon F3E Electric 73.3 kWh (A),Single Electric Motor,Lithium-ion,Electric,Rear-wheel drive,Single-speed (A),110 kW (148 bhp),270 Nm,unknown,60 km/h,Commercial,2,5800 x 1835 x 1990 mm,"3,700 mm","6,300 mm","1,920 kg",unknown,73.3 kWh,367 km,3.3 km/kWh,11 kW,4 h,100 kW,0.4 h,Leaf Spring,Leaf Spring,Disc,Drum,"15 """
https://www.sgcarmart.com/new-cars/info/22048/mini-john-cooper-works-cooper-electric/pricing,E 54.2 kWh,"$291,888","$129,910 (Category B COE)","$2,029 /yr",-,- (After VES & EEAI rebates),"$22,500 (Rebate)",,https://www.sgcarmart.com/new-cars/info/22048/mini-john-cooper-works-cooper-electric/specs,MINI John Cooper Works Cooper Electric E 54.2 kWh (A),Single Electric Motor,Lithium-ion,Electric,Front-wheel drive,Single-speed (A),190 kW (255 bhp),350 Nm,5.9 s (0-100 km/h),200 km/h,Sports,4,3858 x 1756 x 1460 mm,"2,526 mm",unknown,"1,605 kg",210 L,54.2 kWh,371 km,6.25 km/kWh,11 kW,5.15 h,95 kW,0.5 h,MacPherson Strut,Multi-Link,Ventilated Disc,Ventilated Disc,"18 """
https://www.sgcarmart.com/new-cars/info/22087/opel-combo-e-electric/pricing,50 kWh,"$49,800
(w/o COE)","$91,545 (Category C COE)",-,-,- (After VES & EEAI rebates),"$15,000 (Rebate)",,https://www.sgcarmart.com/new-cars/info/22087/opel-combo-e-electric/specs,Opel Combo-e Electric 50 kWh (A),Single Electric Motor,Lithium-ion Polymer,Electric,Front-wheel drive,Single-speed (A),100 kW (134 bhp),270 Nm,9.7 s (0-100 km/h),130 km/h,Commercial,3,4753 x 1848 x 1880 mm,"2,975 mm",unknown,"1,680 kg",3800 L,50 kWh,352 km,5.8 km/kWh,11 kW,6.5 h,50 kW,1 h,Coil Spring and Damper,Coil Spring and Damper,Disc,Disc,"16 """
https://www.sgcarmart.com/new-cars/info/21918/sany-ev490-electric/pricing,490-20 350 kWh,"$280,000
(w/o COE)","$91,545 (Category C COE)",-,-,-,-,,https://www.sgcarmart.com/new-cars/info/21918/sany-ev490-electric/specs,SANY EV490 Electric 490-20 350 kWh (A),Electric Motor,Lithium iron phosphate,Electric,Rear-wheel drive,6-speed (A),360 kW (483 bhp),"2,800 Nm",unknown,100 km/h,Commercial,2,6465 x 2545 x 3715 mm,"4,000 mm",unknown,"9,700 kg",unknown,350 kWh,480 km,,,,240 kW,1.5 h,Parabolic Spring,Multi-leaf Spring,Drum,Drum,unknown
https://www.sgcarmart.com/new-cars/info/21918/sany-ev490-electric/pricing,490-30 350 kWh,"$300,000
(w/o COE)","$91,545 (Category C COE)",-,-,-,-,,https://www.sgcarmart.com/new-cars/info/21918/sany-ev490-electric/specs,SANY EV490 Electric 490-20 350 kWh (A),Electric Motor,Lithium iron phosphate,Electric,Rear-wheel drive,6-speed (A),360 kW (483 bhp),"2,800 Nm",unknown,100 km/h,Commercial,2,6975 x 2545 x 3715 mm,"3,400 mm",unknown,unknown,unknown,350 kWh,450 km,,,,240 kW,1.5 h,Parabolic Spring,Multi-leaf Spring,Drum,Drum,unknown
https://www.sgcarmart.com/new-cars/info/21599/sokon-ec31-electric/pricing,38.6 kWh,"$30,800
(w/o COE)","$91,545 (Category C COE)",-,"$27,000","$1,350",-,,https://www.sgcarmart.com/new-cars/info/21599/sokon-ec31-electric/specs,SOKON EC31 Electric 38.6 kWh (A),Electric Motor,Lithium iron phosphate,Electric,Rear-wheel drive,Single-speed (A),61 kW (82 bhp),200 Nm,unknown,80 km/h,Commercial,2,4735 x 1635 x 1985 mm,"3,050 mm",unknown,"1,340 kg",6800 L,38.6 kWh,215 km,5.1 km/kWh,6.6 kW,5.8 h,60 kW,0.65 h,MacPherson independent,5-piece leaf spring dependent,Disc,Drum,"14 """
https://www.sgcarmart.com/new-cars/info/22128/sitrak-c3he-electric/pricing,14FT Light eTruck 86.55 kWh,"$74,800
(w/o COE)","$91,545 (Category C COE)",-,-,-,-,,https://www.sgcarmart.com/new-cars/info/22128/sitrak-c3he-electric/specs,SITRAK C3HE Electric 14FT Light eTruck 86.55 kWh (A),Single Electric Motor,Lithium-ion,Electric,Rear-wheel drive,Single-speed (A),140 kW (188 bhp),420 Nm,unknown,60 km/h,Commercial,3,5950 x 2300 x 2300 mm,"3,360 mm","6,700 mm","2,300 kg",unknown,86.55 kWh,300 km,,20 kW,4 h,86 kW,1 h,Leaf Spring,Leaf Spring,Disc,Drum,"16 """
https://www.sgcarmart.com/new-cars/info/21474/dfsk-ec35-gen-2-electric/pricing,38.7 kWh,"$40,800
(w/o COE)","$91,545 (Category C COE)",-,"$27,593","$1,380 (After VES & EEAI rebates)","$15,000 (Rebate)",,https://www.sgcarmart.com/new-cars/info/21474/dfsk-ec35-gen-2-electric/specs,DFSK EC35 Gen 2 Electric 38.7 kWh (A),Permanent magnet synchronous motor,Lithium-ion phosphate,Electric,Rear-wheel drive,Single-speed (A),60 kW (80 bhp),200 Nm,unknown,80 km/h,Commercial,2,4500 x 1680 x 1985 mm,"3,050 mm","5,500 mm","1,500 kg",4800 L,38.7 kWh,268 km,7 km/kWh,6.6 kW,3.5 h,40 kW,0.5 h,MacPherson independent,5-piece leaf spring dependent,Disc,Drum,"14 """
https://www.sgcarmart.com/new-cars/info/21473/dfsk-ec31-electric/pricing,38.7 kWh,"$42,800
(w/o COE)","$91,545 (Category C COE)",-,"$26,441","$1,322",-,,https://www.sgcarmart.com/new-cars/info/21473/dfsk-ec31-electric/specs,DFSK EC31 Electric 38.7 kWh (A),Permanent magnet synchronous motor,Lithium-iron phosphate,Electric,Rear-wheel drive,Single-speed (A),60 kW (80 bhp),200 Nm,unknown,80 km/h,Commercial,2,4730 x 1635 x 1985 mm,"3,050 mm","5,500 mm","1,320 kg",6800 L,38.7 kWh,215 km,5.1 km/kWh,6.6 kW,3.5 h,40 kW,0.5 h,MacPherson independent,6-bar leaf spring top-mount suspension,Disc,Drum,"14 """
https://www.sgcarmart.com/new-cars/info/21644/renault-kangoo-e-tech-electric/pricing,3-Seater 46 kWh,"$53,800
(w/o COE)","$91,545 (Category C COE)",-,-,- (After VES & EEAI rebates),"$15,000 (Rebate)",,https://www.sgcarmart.com/new-cars/info/21644/renault-kangoo-e-tech-electric/specs,Renault Kangoo E-Tech Electric 3-Seater 46 kWh (A),Electric Motor,Lithium-ion,Electric,Front-wheel drive,Single-speed (A),90 kW (121 bhp),245 Nm,11.6 s (0-100 km/h),132 km/h,Commercial,3,4910 x 1859 x 1844 mm,"3,100 mm","6,255 mm","1,741 kg",4300 L,45.6 kWh,300 km,5.7 km/kWh,22 kW,1.5 h,80 kW,0.65 h,Pseudo MacPherson,Semi-rigid Axle,Ventilated Disc,Ventilated Disc,"16 """
https://www.sgcarmart.com/new-cars/info/21896/bmw-i5-touring-electric/pricing,eDrive40 M Sport 81.2 kWh,"$455,888","$129,910 (Category B COE)","$3,398 /yr",-,- (After VES & EEAI rebates),"$22,500 (Rebate)",,https://www.sgcarmart.com/new-cars/info/21896/bmw-i5-touring-electric/specs,BMW i5 Touring Electric eDrive40 M Sport 81.2 kWh (A),Electric motor,Lithium-ion,Electric,Rear-wheel drive,Single-speed (A),250 kW (335 bhp),400 Nm,6.1 s (0-100 km/h),193 km/h,Stationwagon,5,5060 x 1900 x 1515 mm,"2,995 mm","5,850 mm","2,255 kg",570 - 1700 L,81.2 kWh,603 km,4.8 km/kWh,11 kW,8.5 h,205 kW,0.5 h,M Sport suspension,M Sport suspension,Ventilated disc,Ventilated disc,"20 """
https://www.sgcarmart.com/new-cars/info/22117/nissan-townstar-electric/pricing,LWB 45 kWh,"$155,900","$91,545 (Category C COE)",-,"$45,500","$2,275 (After VES & EEAI rebates)","$15,000 (Rebate)",,https://www.sgcarmart.com/new-cars/info/22117/nissan-townstar-electric/specs,Nissan Townstar Electric LWB 45 kWh (A),Single Electric Motor,Lithium-ion,Electric,Front-wheel drive,Single-speed reduction gear (A),90 kW (121 bhp),245 Nm,unknown,unknown,Commercial,2,4910 x 1860 x 1854 mm,"3,100 mm","6,600 mm","1,780 kg",4300 L,45 kWh,300 km,5.7 km/kWh,22 kW,1.5 h,80 kW,0.7 h,MacPherson Strut,Torsion Beam,Disc,Disc,"16 """
https://www.sgcarmart.com/new-cars/info/22118/farizon-v7e-electric/pricing,67 kWh,"$47,800
(w/o COE)","$91,545 (Category C COE)",-,-,- (After VES & EEAI rebates),"$15,000 (Rebate)",,https://www.sgcarmart.com/new-cars/info/22118/farizon-v7e-electric/specs,Farizon V7E Electric 67 kWh (A),Single Electric Motor,Lithium-ion,Electric,Front-wheel drive,Single-speed (A),110 kW (148 bhp),230 Nm,10 s (0-100 km/h),120 km/h,Commercial,2,4995 x 1820 x 1985 mm,"3,200 mm","6,000 mm","1,900 kg",6950 L,67 kWh,329 km,4.5 km/kWh,11 kW,4.5 h,97 kW,0.3 h,McPherson Strut,Leaf Spring,Disc,Disc,"15 """
https://www.sgcarmart.com/new-cars/info/21682/higer-h5f-electric/pricing,50.23 kWh,POA,"$91,545 (Category C COE)",-,-,-,-,,https://www.sgcarmart.com/new-cars/info/21682/higer-h5f-electric/specs,Higer H5F Electric 50.23 kWh (A),Electric Motor,CATL LFP (Lithium-ion),Electric,Rear-wheel drive,Single-speed (A),80 kW (107 bhp),270 Nm,16 s (0-100 km/h),100 km/h,Commercial,2,4880 x 1700 x 1995 mm,"2,570 mm","5,600 mm","1,900 kg",6100 L,50.23 kWh,235 km,4.9 km/kWh,6.6 kW,7 h,40 kW,1 h,Double wishbone independent,Variable stiffness spring,Disc,Disc,"15 """
https://www.sgcarmart.com/new-cars/info/21683/higer-h5c/pricing,70.47 kWh,POA,"$91,545 (Category C COE)",-,-,-,-,,https://www.sgcarmart.com/new-cars/info/21683/higer-h5c/specs,Higer H5C 70.47 kWh (A),Electric motor,CATL (Lithium-ion),Electric,Rear-wheel drive,Single-speed (A),90 kW (121 bhp),300 Nm,15 s (0-100 km/h),100 km/h,Commercial,14,5380 x 1880 x 2335 mm,"3,110 mm","6,800 mm","2,500 kg",10000 L,70.47 kWh,245 km,3.8 km/kWh,6.6 kW,10 h,50 kW,1.3 h,Double wishbone independent,Variable stiffness spring,Disc,Drum,"16 """
https://www.sgcarmart.com/new-cars/info/21904/victory-e-reliance-electric/pricing,41.86 kWh,"$37,800
(w/o COE)","$91,545 (Category C COE)",-,-,- (After VES & EEAI rebates),"$15,000 (Rebate)",,https://www.sgcarmart.com/new-cars/info/21904/victory-e-reliance-electric/specs,Victory e-Reliance Electric 41.86 kWh (A),Electric motor,Lithium Iron Phosphate,Electric,Rear-wheel drive,Single-speed (A),60 kW (80 bhp),200 Nm,13 s (0-100 km/h),100 km/h,Commercial,2,4840 x 1635 x 1875 mm,"3,050 mm","5,800 mm","1,315 kg",1675 L,41.86 kWh,300 km,5.95 km/kWh,6.6 kW,10 h,41.86 kW,1.3 h,Macpherson Strut,Leaf Spring,Disc,Drum,"14 """
https://www.sgcarmart.com/new-cars/info/21732/dfsk-ec31-refrigerated-electric/pricing,38.7 kWh,"$47,800
(w/o COE)","$91,545 (Category C COE)",-,"$27,847","$1,392",-,,https://www.sgcarmart.com/new-cars/info/21732/dfsk-ec31-refrigerated-electric/specs,DFSK EC31 Refrigerated Electric 38.7 kWh (A),Electric Motor,Lithium-iron phosphate,Electric,Rear-wheel drive,Single-speed (A),60 kW (80 bhp),200 Nm,unknown,80 km/h,Commercial,2,4730 x 1635 x 2440 mm,"3,050 mm","5,500 mm","1,680 kg",6800 L,38.7 kWh,215 km,5.1 km/kWh,6.6 kW,3.5 h,40 kW,0.5 h,MacPherson independent,6-bar leaf spring top-mount suspension,Disc,Drum,"14 """
https://www.sgcarmart.com/new-cars/info/21994/maserati-grancabrio-electric/pricing,Folgore 92.5 kWh,"$891,300
(w/o COE)","$129,910 (Category B COE)","$8,246 /yr",-,-,-,,https://www.sgcarmart.com/new-cars/info/21994/maserati-grancabrio-electric/specs,Maserati GranCabrio Electric Folgore 92.5 kWh (A),Triple Electric Motors,Lithium-ion,Electric,All-wheel drive,Single-speed (A),560 kW (751 bhp),"1,350 Nm",2.8 s (0-100 km/h),290 km/h,Sports,4,4966 x 1957 x 1365 mm,"2,929 mm","6,200 mm","2,340 kg",151 L,92.5 kWh,447 km,4.2 km/kWh,22 kW,4.5 h,270 kW,0.3 h,Double Wishbone,Multi-Link,Ventilated Disc,Ventilated Disc,"20 """
https://www.sgcarmart.com/new-cars/info/22044/mini-john-cooper-works-aceman-electric/pricing,E 54.2 kWh,"$301,888","$129,910 (Category B COE)","$2,029 /yr",-,- (After VES & EEAI rebates),"$22,500 (Rebate)",,https://www.sgcarmart.com/new-cars/info/22044/mini-john-cooper-works-aceman-electric/specs,MINI John Cooper Works Aceman Electric E 54.2 kWh (A),Single Electric Motor,Lithium-ion,Electric,Front-wheel drive,Single-speed (A),190 kW (255 bhp),350 Nm,6.4 s (0-100 km/h),200 km/h,Sports,5,4079 x 1754 x 1514 mm,"2,606 mm",unknown,"1,745 kg",300 L,54.2 kWh,355 km,5.9 km/kWh,11 kW,5.5 h,,,Macpherson Strut,Multi-Link,Ventilated Disc,Ventilated Disc,"19 """
https://www.sgcarmart.com/new-cars/info/21905/victory-e-response-electric/pricing,41.86 kWh,"$37,800
(w/o COE)","$91,545 (Category C COE)",-,-,- (After VES & EEAI rebates),"$15,000 (Rebate)",,https://www.sgcarmart.com/new-cars/info/21905/victory-e-response-electric/specs,Victory e-Response Electric 41.86 kWh (A),Electric motor,Lithium Iron Phosphate,Electric,Rear-wheel drive,Single-speed (A),60 kW (80 bhp),200 Nm,13 s (0-100 km/h),100 km/h,Commercial,2,4400 x 1650 x 1920 mm,"2,850 mm","5,500 mm","1,390 kg",4252 L,41.86 kWh,300 km,5.95 km/kWh,6.6 kW,10 h,41.86 kW,1.3 h,Macpherson Strut,Leaf Spring,Disc,Drum,"14 """
https://www.sgcarmart.com/new-cars/info/22114/foton-emiler-electric/pricing,77 kWh,"$72,888
(w/o COE)","$91,545 (Category C COE)",-,-,-,-,,https://www.sgcarmart.com/new-cars/info/22114/foton-emiler-electric/specs,Foton eMiler Electric 77 kWh (A),Single Electric Motor,Lithium Iron Phosphate,Electric,Rear-wheel drive,Single-speed (A),100 kW (134 bhp),270 Nm,unknown,60 km/h,Commercial,3,5025 x 1870 x 2000 mm,"2,900 mm","4,700 mm","1,880 kg",unknown,77 kWh,375 km,4.2 km/kWh,22 kW,3.5 h,77 kW,1 h,Leaf Spring & Anti-Roll Bar,Leaf Spring & Anti-Roll Bar,Disc,Drum,"15 """
https://www.sgcarmart.com/new-cars/info/21543/citroen-e-berlingo-electric/pricing,50 kWh,"$137,500","$91,545 (Category C COE)",-,-,- (After VES & EEAI rebates),"$15,000 (Rebate)",,https://www.sgcarmart.com/new-cars/info/21543/citroen-e-berlingo-electric/specs,Citroen e-Berlingo Electric 50 kWh (A),Electric Motor,Lithium-ion,Electric,Front-wheel drive,Single-speed (A),100 kW (134 bhp),270 Nm,9.7 s (0-100 km/h),130 km/h,Commercial,3,4753 x 1848 x 1880 mm,"2,975 mm","5,400 mm","1,759 kg",3900 L,50 kWh,354 km,5.78 km/kWh,11 kW,5 h,100 kW,0.5 h,"MacPherson independent, coil springs, hydraulic telescopic shock absorbers, anti-roll bar","Deformable xmember, coil springs, hydraulic, anti-roll bar",Disc,Disc,"16 """
https://www.sgcarmart.com/new-cars/info/22077/qingling-eq2-electric/pricing,14FT 100.46,"$158,888","$91,545 (Category C COE)",-,"$43,000","$2,150",-,,https://www.sgcarmart.com/new-cars/info/22077/qingling-eq2-electric/specs,Qingling EQ2 Electric 14FT 100.46 (W),Single Electric Motor,Lithium Iron Phosphate,Electric,Rear-wheel drive,2-speed (A),167 kW (224 bhp),420 Nm,unknown,60 km/h,Commercial,3,5995 x 2195 x 2330 mm,"3,360 mm","6,800 mm","2,460 kg",2510 L,100.46 kWh,350 km,5.1 km/kWh,20 kW,5 h,120 kW,1 h,Leaf Spring,Leaf Spring,Drum,Drum,"16 """
https://www.sgcarmart.com/new-cars/info/21922/sany-fr601-electric/pricing,15FT Refrigerated 103.47 kWh,POA,"$91,545 (Category C COE)",-,-,-,-,,https://www.sgcarmart.com/new-cars/info/21922/sany-fr601-electric/specs,SANY FR601 Electric 15FT 103.47 kWh (A),Single Electric Motor,Lithium Iron Phosphate,Electric,Rear-wheel drive,Single-speed (A),115 kW (154 bhp),350 Nm,unknown,unknown,Commercial,3,5995 x 2185 x 2360 mm,"3,360 mm","6,000 mm","2,490 kg",unknown,103.47 kWh,250 km,2.5 km/kWh,22 kW,5 h,120 kW,1 h,Parabolic Leaf Springs,Parabolic Leaf Springs,Drum,Drum,"15 """
https://www.sgcarmart.com/new-cars/info/21922/sany-fr601-electric/pricing,15FT 103.47 kWh,"$88,000
(w/o COE)","$91,545 (Category C COE)",-,-,-,-,,https://www.sgcarmart.com/new-cars/info/21922/sany-fr601-electric/specs,SANY FR601 Electric 15FT 103.47 kWh (A),Single Electric Motor,Lithium Iron Phosphate,Electric,Rear-wheel drive,Single-speed (A),115 kW (154 bhp),350 Nm,unknown,unknown,Commercial,3,5995 x 2185 x 2360 mm,"3,360 mm","6,000 mm","2,490 kg",unknown,103.47 kWh,350 km,3.5 km/kWh,22 kW,5 h,120 kW,1 h,Parabolic Leaf Springs,Parabolic Leaf Springs,Drum,Drum,"15 """
https://www.sgcarmart.com/new-cars/info/21922/sany-fr601-electric/pricing,15FT Box 103.47 kWh,"$92,000
(w/o COE)","$91,545 (Category C COE)",-,-,-,-,,https://www.sgcarmart.com/new-cars/info/21922/sany-fr601-electric/specs,SANY FR601 Electric 15FT 103.47 kWh (A),Single Electric Motor,Lithium Iron Phosphate,Electric,Rear-wheel drive,Single-speed (A),115 kW (154 bhp),350 Nm,unknown,unknown,Commercial,3,5995 x 2185 x 2360 mm,"3,360 mm","6,000 mm","2,490 kg",unknown,103.47 kWh,350 km,3.5 km/kWh,22 kW,5 h,120 kW,1 h,Parabolic Leaf Springs,Parabolic Leaf Springs,Drum,Drum,"15 """
https://www.sgcarmart.com/new-cars/info/21922/sany-fr601-electric/pricing,15FT Canopy 103.47 kWh,"$92,000
(w/o COE)","$91,545 (Category C COE)",-,-,-,-,,https://www.sgcarmart.com/new-cars/info/21922/sany-fr601-electric/specs,SANY FR601 Electric 15FT 103.47 kWh (A),Single Electric Motor,Lithium Iron Phosphate,Electric,Rear-wheel drive,Single-speed (A),115 kW (154 bhp),350 Nm,unknown,unknown,Commercial,3,5995 x 2185 x 2360 mm,"3,360 mm","6,000 mm","2,490 kg",unknown,103.47 kWh,350 km,3.5 km/kWh,22 kW,5 h,120 kW,1 h,Parabolic Leaf Springs,Parabolic Leaf Springs,Drum,Drum,"15 """
https://www.sgcarmart.com/new-cars/info/21933/joylong-ea5-minibus-electric/pricing,13+1 Seater 86.1 kWh,"$86,000
(w/o COE)","$91,545 (Category C COE)",-,-,- (After VES & EEAI rebates),"$15,000 (Rebate)",,https://www.sgcarmart.com/new-cars/info/21933/joylong-ea5-minibus-electric/specs,Joylong EA5 Minibus Electric 13+1 Seater 86.1 kWh (A),Single Electric Motor,Lithium Iron Phosphate,Electric,Rear-wheel drive,Single-speed (A),120 kW (161 bhp),382 Nm,unknown,130 km/h,Commercial,14,5380 x 1880 x 2285 mm,"3,110 mm","6,300 mm",unknown,unknown,86.1 kWh,335 km,3.75 km/kWh,22 kW,8 h,60 kW,1 h,Double Wishbone,Leaf Spring,Disc,Disc,"16 """
